"","Y","albedo","CLDHGH","CLDMID","CLDLOW","SWGDN","PRECTOT","QLML","SPEED","PRECSNO"
"1",35.0963986206055,0.192834983766079,0,0.10675706466039,0.433252970377604,63.8162841796875,1.031377663215e-05,0.00361402934261908,9.83362603187561,4.6307104639709e-07
"2",35.2910466003418,0.185829646885395,0.0558424444510213,0.0922603209813436,0.512400309244792,64.362548828125,6.66260408858458e-06,0.00363186895265244,7.76304000616074,2.44549786051114e-07
"3",34.4305561828614,0.186344915628433,0.19748338102363,0,0.309934616088867,95.904296875,8.62137161069162e-07,0.00270651580649428,4.55917705098788,1.723776676954e-11
"4",30.8597866821289,0.174822559952736,0.578273137410482,0.586355845133464,0.173379871994257,43.3145141601562,9.82888823367982e-05,0.00300140232623865,3.93858465303977,6.7031734952631e-05
"5",31.7560375976563,0.249486085772514,0.0472204686278322,0.112426916777622,0.495040574421725,73.1949055989583,1.34695630450802e-05,0.00346357022256901,5.46769368648529,1.21175156405871e-05
"6",31.0614201354981,0.224451260268688,0.581579844234511,0.133032957712809,0.140595036248366,60.1935628255208,4.23246262926114e-07,0.00335478437288354,6.94622302552064,2.98343369564691e-07
"7",26.9749455261231,0.213795551657677,0.0543197794080091,0.564613342285156,0.00516373508920272,64.429931640625,4.8676943283305e-09,0.00231238493385414,8.87503810723623,1.44988626398727e-09
"8",21.8175946044922,0.228652606904507,0,0.305591106414795,0.543393135070801,48.7995198567708,9.42410709588633e-06,0.00182878419097203,11.2027879953384,9.42410709588633e-06
"9",23.3986485290528,0.237203189730644,0.0187292099775126,0.0708856582641602,0.567916870117188,58.9853515625,1.38441488767664e-05,0.00208687369498269,8.56862429777781,1.38441488767664e-05
"10",20.7453289794922,0.2236328586936,0.0948450869618682,0.548690478006999,0.459416707356771,58.6871134440104,5.62383017192284e-06,0.00182531180810959,5.78641485174497,5.62383017192284e-06
"11",24.7363209533692,0.280261120200157,0.884025573730469,0.774119059244792,0.464096069335938,17.9396107991536,0.000192334254582723,0.00256308190970837,7.3981652657191,0.000192334254582723
"12",27.037576751709,0.41608829498291,0.160924275716146,0.197153727213542,0.416887283325195,83.9189453125,6.72006475118299e-05,0.00286629090745312,8.56602615118027,6.52004770624141e-05
"13",19.9619969177246,0.415295588970184,0.381047566731771,0.443875367442767,0.207962617278099,56.4051513671875,1.29266438086972e-06,0.00197085883216156,6.65565792719523,1.29266438086972e-06
"14",11.6046170043946,0.411558195948601,0,0.212421417236328,0.288205067316691,52.9679361979167,3.05343862624929e-06,0.00117391140035276,9.15431656440099,3.05343862624929e-06
"15",9.37918289184571,0.404993015527725,0.131444295247396,0.00759061177571615,0.699696858723958,70.00390625,2.9230674651141e-06,0.000977776641472398,10.8808022340139,2.9230674651141e-06
"16",12.0267643737793,0.399635398387909,0.728633244987577,0.692428588867188,0.267261167367299,38.9850667317708,6.8332600070183e-06,0.00102282272079416,6.35056388378143,6.8332600070183e-06
"17",22.5506253051759,0.435434025526047,0.498690287272135,0.27623462677002,0.646169026692708,22.0032958984375,0.000100865184019009,0.00240449580208709,4.64064881205559,0.000100865184019009
"18",19.8866513061524,0.468237379193306,0.119178454158828,0.067294438680013,0.627065022786458,61.5667114257812,3.68874170817435e-05,0.00190941448575662,6.94035876790683,3.68874170817435e-05
"19",3.74779708862305,0.469213956594467,0,0,0.0498679460336765,108.241251627604,8.86816033200214e-08,0.00076055040214366,6.27905986706416,8.86816033200214e-08
"20",15.0848706054688,0.462207940220833,0.339359284747237,0.233538945515951,0,93.9129231770833,1.34369887547023e-15,0.00136349092645105,10.5771398345629,1.34369887547023e-15
"21",23.5561352539063,0.45703172981739,0.846455891927083,0.428087870279948,0.0737484892209371,38.0448201497396,1.07205199236713e-07,0.00243643225985579,7.73297744989395,7.8433144868064e-08
"22",33.0306645202637,0.427843886613846,0.0873368581136068,0.11709721883138,0.215460399786631,91.45751953125,1.7175668885668e-06,0.00337776962745314,8.78480138381322,4.55661302911636e-07
"23",29.3943959045411,0.371852830052376,0.780049324035645,0.467661539713542,0.140450288852056,37.04931640625,4.30283758442821e-05,0.00314948352752253,7.45369609196981,3.43692185067468e-05
"24",34.0084980773926,0.350647500157356,0.0227015813967834,0.0649038950602214,0.631764729817708,72.5567016601562,5.32142682156215e-05,0.00378887814198,5.85829104483128,3.11388478924831e-05
"25",32.0769757080079,0.309393626451492,0.21860949229449,0.000592231750488281,0.625752766927083,79.8587036132812,6.85260238242336e-06,0.00339491222985089,6.32251674433549,3.59220014919022e-06
"26",46.244136505127,0.209241627156734,0.231620788836153,0.101930399735769,0.490121969487518,69.958740234375,0.000165773722071652,0.00636625124025159,12.8594499826431,2.86459301908811e-07
"27",28.8342053222656,0.212476333975792,0,0.00085712472597758,0.0171759029229482,100.999104817708,1.20550910664758e-08,0.00245539521953712,10.0488299926122,1.20550910664758e-08
"28",30.6737995910645,0.188971875607967,0.501556087576622,0.168626308479967,0.0045685147245725,85.4876810709635,6.53592713318895e-08,0.0026056011847686,7.65912389755249,3.25315700094192e-09
"29",31.9480603027344,0.199568213522434,0.157892862955729,0.265424807866414,0.268526554107666,84.5740763346354,8.25910011374257e-06,0.00327135362507155,10.766687353452,3.95718868280899e-06
"30",28.4888569641113,0.216676865518093,0.077437083547314,0.0945349335864497,0.216573183880732,102.007242838542,3.49913469006406e-06,0.00227552158564019,9.93139113982519,3.28007985949304e-06
"31",33.3030133056641,0.189996819198132,0.615113894610355,0.472203254699707,0.0910125374794006,86.8758951822917,6.69702272323066e-07,0.00291684091401597,11.5391042232513,3.3483196844782e-08
"32",29.9601620483399,0.215879620611668,0,0.0256683230400085,0.0209598587825895,106.636555989583,2.58492974073446e-08,0.00238832445271934,4.78980675339699,2.3839389906577e-08
"33",33.2562756347657,0.177482958137989,0.169692913839147,0.134849150975545,0.354874223781129,58.6205851236979,4.63650564808097e-05,0.0034319949724401,7.09334739049276,2.54907125178672e-07
"34",37.1473309326172,0.154651279747486,0.880309422966093,0.330692468443885,0.7568359375,16.7469380696615,0.000186039445300897,0.00472325851054241,5.57780623435974,3.0455489953359e-05
"35",20.4081288146973,0.206702071428299,0,0.0146668752034505,0.354123504211505,72.8994547526042,2.0560059515636e-06,0.00183484071264199,12.810721039772,1.02124533185588e-06
"36",11.4470387268067,0.187455986440182,0.3839111328125,0.694358825683594,0.51492182413737,36.1880493164062,7.3485813724498e-06,0.00102536814665655,8.27093768119812,7.3485813724498e-06
"37",6.86495483398438,0.195334942638874,0,0,0.827738444010417,47.4740397135417,6.03046889106433e-06,0.000833105989537823,7.06158822774887,6.03046889106433e-06
"38",7.25688980102543,0.200209826231003,0.000325203329945604,0,0.703425089518229,56.6706136067708,3.34595097228885e-06,0.000899216443940531,7.09593190749486,3.34595097228885e-06
"39",13.7947758483887,0.20606867223978,0.145329634387357,0.0680135091145833,0.60665754477183,79.217529296875,2.81999164760312e-06,0.00112668903602753,7.51297238469124,2.81999164760312e-06
"40",17.5881283569337,0.194447806477547,0.507907787987885,0.623067458470662,0.195768772313992,44.2449544270833,9.77908121193212e-07,0.00156132547029605,8.18889425198237,9.77908121193212e-07
"41",34.6264424133301,0.197273403406143,0.730581999096709,0.541987617814205,0.654207626978556,12.9082743326823,0.000139985388765732,0.00405424825536708,15.0308035214742,7.3061790317297e-05
"42",31.6569798278809,0.158756220340729,0.551890055338542,0.479571024576823,0.158103334096571,27.7592569986979,5.01782990176104e-06,0.00333517591934651,11.3875521024068,6.66196330414461e-11
"43",33.9953099060059,0.249024480581284,0.485543727952366,0.269325415293376,0.556963602701823,62.931884765625,0.000235251340200193,0.00411597717902623,8.28239804506302,0.000162140119452185
"44",24.2167225646973,0.256177662312984,0.624571642139927,0.448282877604167,0.000494283934434255,95.063232421875,1.74999384869811e-10,0.00171472711372189,6.44614901145299,1.74999384869811e-10
"45",25.6500012207032,0.242414766550064,0.943135579427083,0.492838541666667,0.328010559082031,46.7513834635417,1.07224412163968e-07,0.00202907095566237,4.21881034225225,1.07223957416617e-07
"46",28.3227780151367,0.243655057251453,0.905965169270833,0.199931780497233,0.0205526351928711,69.3723958333333,3.80354962882351e-09,0.00258566476016616,1.94830366969109,3.80059900296474e-09
"47",31.6176991271973,0.23301217854023,0.870035807291667,0.504600365956624,0.360332489013672,44.5622151692708,4.4204093939608e-06,0.00319239649494799,5.84459869066874,2.63388046265093e-06
"48",38.7250202941895,0.184826183319092,0.386235714152766,0.290736014954746,0.802785237630208,45.5186564127604,0.000123693433124572,0.00501834054011852,9.72310149669647,0
